movie_slug,movie_title,year,genre,directors,cast_source,billing_position,actor_name,actor_slug
קוראים_לי_שמיל,קוראים לי שמיל,1973,קומדיה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,1,פול סמית,פול_סמית
קוראים_לי_שמיל,קוראים לי שמיל,1973,קומדיה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,2,יונה אליאן,יונה_אליאן
"שלום,_תפילת_הדרך","שלום, תפילת הדרך",1973,דרמה,"[{""name"": ""יקי יושע"", ""slug"": null}]",list_table,0,אברהם בן-יוסף,אברהם_בן-יוסף
"שלום,_תפילת_הדרך","שלום, תפילת הדרך",1973,דרמה,"[{""name"": ""יקי יושע"", ""slug"": null}]",list_table,1,ישראל גוריון,ישראל_גוריון
"שלום,_תפילת_הדרך","שלום, תפילת הדרך",1973,דרמה,"[{""name"": ""יקי יושע"", ""slug"": null}]",list_table,2,נסים עזיקרי,נסים_עזיקרי
"שלום,_תפילת_הדרך","שלום, תפילת הדרך",1973,דרמה,"[{""name"": ""יקי יושע"", ""slug"": null}]",list_table,3,יקי יושע,
המלאך_היה_שטן,המלאך היה שטן,1973,דרמה,"[{""name"": ""משה גז"", ""slug"": null}]",list_table,0,אופליה שטראל,אופליה_שטראל
קזבלן_(סרט),קזבלן,1973,דרמה,"[{""name"": ""מנחם גולן"", ""slug"": null}]",list_table,0,יהורם גאון,יהורם_גאון
קזבלן_(סרט),קזבלן,1973,דרמה,"[{""name"": ""מנחם גולן"", ""slug"": null}]",list_table,1,אפרת לביא,אפרת_לביא
קזבלן_(סרט),קזבלן,1973,דרמה,"[{""name"": ""מנחם גולן"", ""slug"": null}]",list_table,2,יהודה אפרוני,יהודה_אפרוני
קזבלן_(סרט),קזבלן,1973,דרמה,"[{""name"": ""מנחם גולן"", ""slug"": null}]",list_table,3,יוסי גרבר,יוסי_גרבר
"המשכנע_בע""מ","המשכנע בע""מ",1973,דרמה,"[{""name"": ""יחיאל נאמן"", ""slug"": ""יחיאל_נאמן""}]",list_table,0,יהודה פוקס,יהודה_פוקס_(שחקן)
"המשכנע_בע""מ","המשכנע בע""מ",1973,דרמה,"[{""name"": ""יחיאל נאמן"", ""slug"": ""יחיאל_נאמן""}]",list_table,1,יאיר רובין,יאיר_רובין
"המשכנע_בע""מ","המשכנע בע""מ",1973,דרמה,"[{""name"": ""יחיאל נאמן"", ""slug"": ""יחיאל_נאמן""}]",list_table,2,ראובן בר-יותם,
הסנדלר_העליז,הסנדלר העליז,1973,קומדיה,"[{""name"": ""ניקו סאפאי"", ""slug"": null}]",list_table,0,יעקב בן-סירא,יעקב_בן-סירא
הסנדלר_העליז,הסנדלר העליז,1973,קומדיה,"[{""name"": ""ניקו סאפאי"", ""slug"": null}]",list_table,1,גדעון זינגר,גדעון_זינגר
הסנדלר_העליז,הסנדלר העליז,1973,קומדיה,"[{""name"": ""ניקו סאפאי"", ""slug"": null}]",list_table,2,אריס סאן,אריס_סאן
הסנדלר_העליז,הסנדלר העליז,1973,קומדיה,"[{""name"": ""ניקו סאפאי"", ""slug"": null}]",list_table,3,נירה גל,נירה_גל
הסנדלר_העליז,הסנדלר העליז,1973,קומדיה,"[{""name"": ""ניקו סאפאי"", ""slug"": null}]",list_table,4,ששי קשת,ששי_קשת
הסנדלר_העליז,הסנדלר העליז,1973,קומדיה,"[{""name"": ""ניקו סאפאי"", ""slug"": null}]",list_table,5,יהושע לוף,יהושע_לוף
אדם_(סרט),אדם,1974,מתח,"[{""name"": ""יונה דאי"", ""slug"": null}]",list_table,0,שמוליק קראוס,שמוליק_קראוס
אדם_(סרט),אדם,1974,מתח,"[{""name"": ""יונה דאי"", ""slug"": null}]",list_table,1,איריס דוידסקו,איריס_דוידסקו
אדם_(סרט),אדם,1974,מתח,"[{""name"": ""יונה דאי"", ""slug"": null}]",list_table,2,אילן דר,אילן_דר
אדם_(סרט),אדם,1974,מתח,"[{""name"": ""יונה דאי"", ""slug"": null}]",list_table,3,יהודה פוקס,יהודה_פוקס_(שחקן)
אדם_(סרט),אדם,1974,מתח,"[{""name"": ""יונה דאי"", ""slug"": null}]",list_table,4,שלמה וישינסקי,שלמה_וישינסקי
עיניים_גדולות,עיניים גדולות,1974,דרמה,"[{""name"": ""אורי זוהר"", ""slug"": null}]",list_table,0,אריק איינשטיין,אריק_איינשטיין
עיניים_גדולות,עיניים גדולות,1974,דרמה,"[{""name"": ""אורי זוהר"", ""slug"": null}]",list_table,1,סימה אליהו,סימה_אליהו
עיניים_גדולות,עיניים גדולות,1974,דרמה,"[{""name"": ""אורי זוהר"", ""slug"": null}]",list_table,2,אורי זוהר,
צ'רלי_וחצי,צ'רלי וחצי,1974,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,0,זאב רווח,זאב_רווח
צ'רלי_וחצי,צ'רלי וחצי,1974,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,1,יהודה ברקן,יהודה_ברקן
צ'רלי_וחצי,צ'רלי וחצי,1974,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,2,חיה קציר,חיה_קציר
צ'רלי_וחצי,צ'רלי וחצי,1974,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,3,טוביה צפיר,טוביה_צפיר
צ'רלי_וחצי,צ'רלי וחצי,1974,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,4,אריה אליאס,אריה_אליאס
"יום_הדין_(סרט,_1974)",יום הדין,1974,דרמה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,0,נסים סרוסי,נסים_סרוסי
"יום_הדין_(סרט,_1974)",יום הדין,1974,דרמה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,1,יוסי וירז'נסקי,יוסי_וירז'נסקי
"יום_הדין_(סרט,_1974)",יום הדין,1974,דרמה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,2,דליה פרידלנד,דליה_פרידלנד
"יום_הדין_(סרט,_1974)",יום הדין,1974,דרמה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,3,ג'טה לוקה,ג'טה_לוקה
"יום_הדין_(סרט,_1974)",יום הדין,1974,דרמה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,4,יצחק חביס,יצחק_חביס
"יום_הדין_(סרט,_1974)",יום הדין,1974,דרמה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,5,מנשה ורשבסקי,מנשה_ורשבסקי
"יום_הדין_(סרט,_1974)",יום הדין,1974,דרמה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,6,ראובן דיין,ראובן_דיין
"יום_הדין_(סרט,_1974)",יום הדין,1974,דרמה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,7,יוסי סגל,יוסי_סגל
שרית_(סרט),שרית,1974,דרמה,"[{""name"": ""שמעון חרמה"", ""slug"": null}, {""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,0,דליה פרידלנד,דליה_פרידלנד
שרית_(סרט),שרית,1974,דרמה,"[{""name"": ""שמעון חרמה"", ""slug"": null}, {""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,1,אלישבע מיכאלי,אלישבע_מיכאלי
שרית_(סרט),שרית,1974,דרמה,"[{""name"": ""שמעון חרמה"", ""slug"": null}, {""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,2,ירדנה ארזי,ירדנה_ארזי
שרית_(סרט),שרית,1974,דרמה,"[{""name"": ""שמעון חרמה"", ""slug"": null}, {""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,3,יגאל בשן,יגאל_בשן
איש_רחל,איש רחל,1975,דרמה,"[{""name"": ""משה מזרחי"", ""slug"": null}]",list_table,0,לאונרד ויטינג,לאונרד_ויטינג
איש_רחל,איש רחל,1975,דרמה,"[{""name"": ""משה מזרחי"", ""slug"": null}]",list_table,1,מיכל בת-אדם,מיכל_בת-אדם
הדיבר_ה-11,הדיבר ה-11,1975,דרמה,"[{""name"": ""שלמה סוריאנו"", ""slug"": null}]",list_table,0,מיכל בת-אדם,מיכל_בת-אדם
הדיבר_ה-11,הדיבר ה-11,1975,דרמה,"[{""name"": ""שלמה סוריאנו"", ""slug"": null}]",list_table,1,יוסי גרבר,יוסי_גרבר
חגיגה_בסנוקר,חגיגה בסנוקר,1975,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,0,יהודה ברקן,יהודה_ברקן
חגיגה_בסנוקר,חגיגה בסנוקר,1975,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,1,זאב רווח,זאב_רווח
חגיגה_בסנוקר,חגיגה בסנוקר,1975,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,2,יוסף שילוח,יוסף_שילוח
חגיגה_בסנוקר,חגיגה בסנוקר,1975,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,3,טוביה צפיר,טוביה_צפיר
חגיגה_בסנוקר,חגיגה בסנוקר,1975,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,4,ניצה שאול,ניצה_שאול
חגיגה_לעיניים,חגיגה לעיניים,1975,דרמה,"[{""name"": ""אסי דיין"", ""slug"": null}]",list_table,0,יוסף שילוח,יוסף_שילוח
חגיגה_לעיניים,חגיגה לעיניים,1975,דרמה,"[{""name"": ""אסי דיין"", ""slug"": null}]",list_table,1,טליה שפירא,טליה_שפירא
חגיגה_לעיניים,חגיגה לעיניים,1975,דרמה,"[{""name"": ""אסי דיין"", ""slug"": null}]",list_table,2,מרים גבריאלי,מרים_גבריאלי
חגיגה_לעיניים,חגיגה לעיניים,1975,דרמה,"[{""name"": ""אסי דיין"", ""slug"": null}]",list_table,3,מרדכי בן-זאב,מרדכי_בן-זאב
יהיה_טוב_סלומוניקו,יהיה טוב סלומוניקו,1975,דרמה,"[{""name"": ""אלפרד שטיינהרדט"", ""slug"": ""אלפרד_שטיינהרדט""}]",list_table,0,ראובן בר יותם,ראובן_בר_יותם
יהיה_טוב_סלומוניקו,יהיה טוב סלומוניקו,1975,דרמה,"[{""name"": ""אלפרד שטיינהרדט"", ""slug"": ""אלפרד_שטיינהרדט""}]",list_table,1,זאב ברלינסקי,זאב_ברלינסקי
יהיה_טוב_סלומוניקו,יהיה טוב סלומוניקו,1975,דרמה,"[{""name"": ""אלפרד שטיינהרדט"", ""slug"": ""אלפרד_שטיינהרדט""}]",list_table,2,יאיר רובין,יאיר_רובין
יהיה_טוב_סלומוניקו,יהיה טוב סלומוניקו,1975,דרמה,"[{""name"": ""אלפרד שטיינהרדט"", ""slug"": ""אלפרד_שטיינהרדט""}]",list_table,3,מני פאר,מני_פאר
"יהלומים_(סרט,_1975)",יהלומים,1975,דרמה,"[{""name"": ""מנחם גולן"", ""slug"": ""מנחם_גולן""}]",list_table,0,רוברט שואו,
"יהלומים_(סרט,_1975)",יהלומים,1975,דרמה,"[{""name"": ""מנחם גולן"", ""slug"": ""מנחם_גולן""}]",list_table,1,ריצ'רד ראונדטרי,ריצ'רד_ראונדטרי
"יהלומים_(סרט,_1975)",יהלומים,1975,דרמה,"[{""name"": ""מנחם גולן"", ""slug"": ""מנחם_גולן""}]",list_table,2,שייקה אופיר,שייקה_אופיר
"יהלומים_(סרט,_1975)",יהלומים,1975,דרמה,"[{""name"": ""מנחם גולן"", ""slug"": ""מנחם_גולן""}]",list_table,3,גדי יגיל,גדי_יגיל
"יהלומים_(סרט,_1975)",יהלומים,1975,דרמה,"[{""name"": ""מנחם גולן"", ""slug"": ""מנחם_גולן""}]",list_table,4,יוסף שילוח,יוסף_שילוח
שלושה_ואחת,שלושה ואחת,1975,דרמה,"[{""name"": ""מיכאל קאליק"", ""slug"": null}]",list_table,0,יונה אליאן,יונה_אליאן
שלושה_ואחת,שלושה ואחת,1975,דרמה,"[{""name"": ""מיכאל קאליק"", ""slug"": null}]",list_table,1,אסי דיין,אסי_דיין
שלושה_ואחת,שלושה ואחת,1975,דרמה,"[{""name"": ""מיכאל קאליק"", ""slug"": null}]",list_table,2,אורי לוי,אורי_לוי_(שחקן)
שלושה_ואחת,שלושה ואחת,1975,דרמה,"[{""name"": ""מיכאל קאליק"", ""slug"": null}]",list_table,3,אבישי אביבי,אבישי_אביבי
שלושה_ואחת,שלושה ואחת,1975,דרמה,"[{""name"": ""מיכאל קאליק"", ""slug"": null}]",list_table,4,רפי נלסון,רפי_נלסון
יופי_של_צרות!,יופי של צרות!,1976,קומדיה,"[{""name"": ""אסי דיין"", ""slug"": ""אסי_דיין""}]",list_table,0,זאב רווח,זאב_רווח
יופי_של_צרות!,יופי של צרות!,1976,קומדיה,"[{""name"": ""אסי דיין"", ""slug"": ""אסי_דיין""}]",list_table,1,יונה אליאן,יונה_אליאן
יופי_של_צרות!,יופי של צרות!,1976,קומדיה,"[{""name"": ""אסי דיין"", ""slug"": ""אסי_דיין""}]",list_table,2,טוביה צפיר,טוביה_צפיר
יופי_של_צרות!,יופי של צרות!,1976,קומדיה,"[{""name"": ""אסי דיין"", ""slug"": ""אסי_דיין""}]",list_table,3,גבי עמרני,גבי_עמרני
גבעת_חלפון_אינה_עונה,גבעת חלפון אינה עונה,1976,קומדיה,"[{""name"": ""אסי דיין"", ""slug"": ""אסי_דיין""}]",list_table,0,הגשש החיוור,הגשש_החיוור
גבעת_חלפון_אינה_עונה,גבעת חלפון אינה עונה,1976,קומדיה,"[{""name"": ""אסי דיין"", ""slug"": ""אסי_דיין""}]",list_table,1,ניצה שאול,ניצה_שאול
גבעת_חלפון_אינה_עונה,גבעת חלפון אינה עונה,1976,קומדיה,"[{""name"": ""אסי דיין"", ""slug"": ""אסי_דיין""}]",list_table,2,מיקי קם,מיקי_קם
גבעת_חלפון_אינה_עונה,גבעת חלפון אינה עונה,1976,קומדיה,"[{""name"": ""אסי דיין"", ""slug"": ""אסי_דיין""}]",list_table,3,טוביה צפיר,טוביה_צפיר
"ג'וקר_(סרט,_1976)",ג'וקר,1976,דרמה,"[{""name"": ""יצחק צפל ישורון"", ""slug"": ""יצחק_צפל_ישורון""}]",list_table,0,יהורם גאון,יהורם_גאון
לופו_בניו_יורק,לופו בניו יורק,1976,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,0,יהודה ברקן,יהודה_ברקן
לופו_בניו_יורק,לופו בניו יורק,1976,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,1,גבי עמרני,גבי_עמרני
לופו_בניו_יורק,לופו בניו יורק,1976,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,2,מוטי גלעדי,מוטי_גלעדי
מיכאל_שלי_(סרט),מיכאל שלי,1976,דרמה,"[{""name"": ""דן וולמן"", ""slug"": ""דן_וולמן""}]",list_table,0,עודד קוטלר,עודד_קוטלר
מיכאל_שלי_(סרט),מיכאל שלי,1976,דרמה,"[{""name"": ""דן וולמן"", ""slug"": ""דן_וולמן""}]",list_table,1,אפרת לביא,אפרת_לביא
משפחת_צנעני,משפחת צנעני,1976,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,0,גבי עמרני,גבי_עמרני
משפחת_צנעני,משפחת צנעני,1976,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,1,יוסף שילוח,יוסף_שילוח
משפחת_צנעני,משפחת צנעני,1976,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,2,לבנה פינקלשטיין,לבנה_פינקלשטיין
משפחת_צנעני,משפחת צנעני,1976,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,3,אלישבע מיכאלי,אלישבע_מיכאלי
משפחת_צנעני,משפחת צנעני,1976,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,4,חיים בנאי,חיים_בנאי
משפחת_צנעני,משפחת צנעני,1976,קומדיה,"[{""name"": ""בועז דוידזון"", ""slug"": ""בועז_דוידזון""}]",list_table,5,גאולה נוני,גאולה_נוני
קוני_למל_בתל_אביב,קוני למל בתל אביב,1976,קומדיה,"[{""name"": ""יואל זילברג"", ""slug"": ""יואל_זילברג""}]",list_table,0,מייק בורשטיין,מייק_בורשטיין
קוני_למל_בתל_אביב,קוני למל בתל אביב,1976,קומדיה,"[{""name"": ""יואל זילברג"", ""slug"": ""יואל_זילברג""}]",list_table,1,מנדי רייס-דייוויס,מנדי_רייס-דייוויס
קוני_למל_בתל_אביב,קוני למל בתל אביב,1976,קומדיה,"[{""name"": ""יואל זילברג"", ""slug"": ""יואל_זילברג""}]",list_table,2,יוסף באשי,יוסף_באשי_(שחקן)
קוני_למל_בתל_אביב,קוני למל בתל אביב,1976,קומדיה,"[{""name"": ""יואל זילברג"", ""slug"": ""יואל_זילברג""}]",list_table,3,זאב ברלינסקי,זאב_ברלינסקי
רק_היום,רק היום,1976,קומדיה,"[{""name"": ""זאב רווח"", ""slug"": ""זאב_רווח""}]",list_table,0,אפרת לביא,אפרת_לביא
רק_היום,רק היום,1976,קומדיה,"[{""name"": ""זאב רווח"", ""slug"": ""זאב_רווח""}]",list_table,1,ז'אק כהן,ז'אק_כהן
רק_היום,רק היום,1976,קומדיה,"[{""name"": ""זאב רווח"", ""slug"": ""זאב_רווח""}]",list_table,2,רפאל קלצ'קין,רפאל_קלצ'קין
רק_היום,רק היום,1976,קומדיה,"[{""name"": ""זאב רווח"", ""slug"": ""זאב_רווח""}]",list_table,3,אילן דר,אילן_דר
רק_היום,רק היום,1976,קומדיה,"[{""name"": ""זאב רווח"", ""slug"": ""זאב_רווח""}]",list_table,4,זאב רווח,
רחוב_60,רחוב 60,1976,דרמה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,0,ששי קשת,ששי_קשת
רחוב_60,רחוב 60,1976,דרמה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,1,יונה אליאן,יונה_אליאן
רחוב_60,רחוב 60,1976,דרמה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,2,אריה אליאס,אריה_אליאס
רחוב_60,רחוב 60,1976,דרמה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,3,יוסף שילוח,יוסף_שילוח
רחוב_60,רחוב 60,1976,דרמה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,4,אתי גרוטס,אתי_גרוטס
בוא_נפוצץ_מיליון,בוא נפוצץ מיליון,1977,דרמה,"[{""name"": ""שמואל אימברמן"", ""slug"": ""שמואל_אימברמן""}]",list_table,0,יהודה ברקן,יהודה_ברקן
בוא_נפוצץ_מיליון,בוא נפוצץ מיליון,1977,דרמה,"[{""name"": ""שמואל אימברמן"", ""slug"": ""שמואל_אימברמן""}]",list_table,1,ראובן בר-יותם,ראובן_בר-יותם
בוא_נפוצץ_מיליון,בוא נפוצץ מיליון,1977,דרמה,"[{""name"": ""שמואל אימברמן"", ""slug"": ""שמואל_אימברמן""}]",list_table,2,ז'אק כהן,ז'אק_כהן
דודה_קלרה,דודה קלרה,1977,דרמה,"[{""name"": ""אברהם הפנר"", ""slug"": ""אברהם_הפנר""}]",list_table,0,חנה מרון,חנה_מרון
דודה_קלרה,דודה קלרה,1977,דרמה,"[{""name"": ""אברהם הפנר"", ""slug"": ""אברהם_הפנר""}]",list_table,1,עדנה פלידל,עדנה_פלידל
דודה_קלרה,דודה קלרה,1977,דרמה,"[{""name"": ""אברהם הפנר"", ""slug"": ""אברהם_הפנר""}]",list_table,2,רות סגל,רות_סגל
דודה_קלרה,דודה קלרה,1977,דרמה,"[{""name"": ""אברהם הפנר"", ""slug"": ""אברהם_הפנר""}]",list_table,3,מאיר פניגשטיין,מאיר_פניגשטיין
דודה_קלרה,דודה קלרה,1977,דרמה,"[{""name"": ""אברהם הפנר"", ""slug"": ""אברהם_הפנר""}]",list_table,4,יוסף כרמון,יוסף_כרמון
הגונב_מגנב_פטור,הגונב מגנב פטור,1977,קומדיה,"[{""name"": ""זאב רווח"", ""slug"": ""זאב_רווח""}]",list_table,0,ז'אק כהן,ז'אק_כהן
הגונב_מגנב_פטור,הגונב מגנב פטור,1977,קומדיה,"[{""name"": ""זאב רווח"", ""slug"": ""זאב_רווח""}]",list_table,1,אילן דר,אילן_דר
הגונב_מגנב_פטור,הגונב מגנב פטור,1977,קומדיה,"[{""name"": ""זאב רווח"", ""slug"": ""זאב_רווח""}]",list_table,2,שולה רווח,שולה_רווח
הגונב_מגנב_פטור,הגונב מגנב פטור,1977,קומדיה,"[{""name"": ""זאב רווח"", ""slug"": ""זאב_רווח""}]",list_table,3,שייקה אופיר,שייקה_אופיר
הגונב_מגנב_פטור,הגונב מגנב פטור,1977,קומדיה,"[{""name"": ""זאב רווח"", ""slug"": ""זאב_רווח""}]",list_table,4,זאב רווח,
הצילו_את_המציל,הצילו את המציל,1977,קומדיה,"[{""name"": ""איציק קול"", ""slug"": ""איציק_קול""}, {""name"": ""אורי זוהר"", ""slug"": ""אורי_זוהר""}]",list_table,0,גבי עמרני,גבי_עמרני
הצילו_את_המציל,הצילו את המציל,1977,קומדיה,"[{""name"": ""איציק קול"", ""slug"": ""איציק_קול""}, {""name"": ""אורי זוהר"", ""slug"": ""אורי_זוהר""}]",list_table,1,גילה אלמגור,גילה_אלמגור
הצילו_את_המציל,הצילו את המציל,1977,קומדיה,"[{""name"": ""איציק קול"", ""slug"": ""איציק_קול""}, {""name"": ""אורי זוהר"", ""slug"": ""אורי_זוהר""}]",list_table,2,יוסף שילוח,יוסף_שילוח
הצילו_את_המציל,הצילו את המציל,1977,קומדיה,"[{""name"": ""איציק קול"", ""slug"": ""איציק_קול""}, {""name"": ""אורי זוהר"", ""slug"": ""אורי_זוהר""}]",list_table,3,חנה לסלאו,חנה_לסלאו
הצילו_את_המציל,הצילו את המציל,1977,קומדיה,"[{""name"": ""איציק קול"", ""slug"": ""איציק_קול""}, {""name"": ""אורי זוהר"", ""slug"": ""אורי_זוהר""}]",list_table,4,אורי זוהר,
הרשלה_(סרט),הרשלה,1977,קומדיה,"[{""name"": ""יואל זילברג"", ""slug"": ""יואל_זילברג""}]",list_table,0,מייק בורשטיין,מייק_בורשטיין
הרשלה_(סרט),הרשלה,1977,קומדיה,"[{""name"": ""יואל זילברג"", ""slug"": ""יואל_זילברג""}]",list_table,1,אריה אליאס,אריה_אליאס
הרשלה_(סרט),הרשלה,1977,קומדיה,"[{""name"": ""יואל זילברג"", ""slug"": ""יואל_זילברג""}]",list_table,2,אסתי כץ,אסתי_כץ
הרשלה_(סרט),הרשלה,1977,קומדיה,"[{""name"": ""יואל זילברג"", ""slug"": ""יואל_זילברג""}]",list_table,3,אשר צרפתי,אשר_צרפתי
הרשלה_(סרט),הרשלה,1977,קומדיה,"[{""name"": ""יואל זילברג"", ""slug"": ""יואל_זילברג""}]",list_table,4,מנדי רייס-דייוויס,מנדי_רייס-דייוויס
חמש_מאות_אלף_שחור,חמש מאות אלף שחור,1977,דרמה,"[{""name"": ""שייקה אופיר"", ""slug"": ""שייקה_אופיר""}]",list_table,0,ז'אק כהן,ז'אק_כהן
חמש_מאות_אלף_שחור,חמש מאות אלף שחור,1977,דרמה,"[{""name"": ""שייקה אופיר"", ""slug"": ""שייקה_אופיר""}]",list_table,1,יוסף שילוח,יוסף_שילוח
חמש_מאות_אלף_שחור,חמש מאות אלף שחור,1977,דרמה,"[{""name"": ""שייקה אופיר"", ""slug"": ""שייקה_אופיר""}]",list_table,2,זאב רווח,זאב_רווח
חמש_מאות_אלף_שחור,חמש מאות אלף שחור,1977,דרמה,"[{""name"": ""שייקה אופיר"", ""slug"": ""שייקה_אופיר""}]",list_table,3,שייקה אופיר,
מבצע_יונתן_(סרט),מבצע יונתן,1977,דרמה,"[{""name"": ""מנחם גולן"", ""slug"": ""מנחם_גולן""}]",list_table,0,יהורם גאון,יהורם_גאון
מבצע_יונתן_(סרט),מבצע יונתן,1977,דרמה,"[{""name"": ""מנחם גולן"", ""slug"": ""מנחם_גולן""}]",list_table,1,אסי דיין,אסי_דיין
מבצע_יונתן_(סרט),מבצע יונתן,1977,דרמה,"[{""name"": ""מנחם גולן"", ""slug"": ""מנחם_גולן""}]",list_table,2,אריק לביא,אריק_לביא
מבצע_יונתן_(סרט),מבצע יונתן,1977,דרמה,"[{""name"": ""מנחם גולן"", ""slug"": ""מנחם_גולן""}]",list_table,3,קלאוס קינסקי,קלאוס_קינסקי
מבצע_יונתן_(סרט),מבצע יונתן,1977,דרמה,"[{""name"": ""מנחם גולן"", ""slug"": ""מנחם_גולן""}]",list_table,4,סיביל דאנינג,
מבצע_יונתן_(סרט),מבצע יונתן,1977,דרמה,"[{""name"": ""מנחם גולן"", ""slug"": ""מנחם_גולן""}]",list_table,5,דבורה קידר,
מסע_אלונקות_(סרט),מסע אלונקות,1977,דרמה,"[{""name"": ""יהודה נאמן"", ""slug"": ""יהודה_נאמן""}]",list_table,0,גידי גוב,גידי_גוב
מסע_אלונקות_(סרט),מסע אלונקות,1977,דרמה,"[{""name"": ""יהודה נאמן"", ""slug"": ""יהודה_נאמן""}]",list_table,1,מוני מושונוב,מוני_מושונוב
מסע_אלונקות_(סרט),מסע אלונקות,1977,דרמה,"[{""name"": ""יהודה נאמן"", ""slug"": ""יהודה_נאמן""}]",list_table,2,דב גליקמן,דב_גליקמן
מסע_אלונקות_(סרט),מסע אלונקות,1977,דרמה,"[{""name"": ""יהודה נאמן"", ""slug"": ""יהודה_נאמן""}]",list_table,3,שלמה בראבא,שלמה_בראבא
מסע_אלונקות_(סרט),מסע אלונקות,1977,דרמה,"[{""name"": ""יהודה נאמן"", ""slug"": ""יהודה_נאמן""}]",list_table,4,דליק ווליניץ,דליק_ווליניץ
בדרנית_בחצות,בדרנית בחצות,1977,קומדיה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,0,צביקה פיק,צביקה_פיק
בדרנית_בחצות,בדרנית בחצות,1977,קומדיה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,1,תיקי דיין,תיקי_דיין
בדרנית_בחצות,בדרנית בחצות,1977,קומדיה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,2,לבנה פינקלשטיין,לבנה_פינקלשטיין
בדרנית_בחצות,בדרנית בחצות,1977,קומדיה,"[{""name"": ""ג'ורג' עובדיה"", ""slug"": ""ג'ורג'_עובדיה""}]",list_table,3,לילית נגר,לילית_נגר
